SeatNo,SeatType,IsAvailable,DepartTime,FlightNo,ArrivalTime
5F,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
6A,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
6B,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
6C,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
6D,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
6E,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
6F,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
7A,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
7B,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
7C,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
7D,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
7E,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
7F,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
8A,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
8B,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
8C,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
8D,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
8E,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
8F,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
9A,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
9B,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
9C,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
9D,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
9E,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
9F,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
10A,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
10B,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
10C,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
10D,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
10E,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
10F,ECONOMY,true,2025-09-23 13:30:25,TG128,2025-09-23 14:30:25
1A,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
1B,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
1C,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
1D,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
1E,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
1F,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
2A,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
2B,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
2C,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
2D,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
2E,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
2F,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
3A,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
3B,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
3C,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
3D,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
3E,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
3F,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
4A,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
4B,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
4C,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
4D,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
4E,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
4F,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
5A,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
5B,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
5C,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
5D,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
5E,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
5F,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
6A,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
6B,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
6C,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
6D,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
6E,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
6F,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
7A,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
7B,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
7C,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
7D,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
7E,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
7F,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
8A,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
8B,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
8C,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
8D,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
8E,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
8F,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
9A,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
9B,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
9C,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
9D,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
9E,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
9F,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
10A,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
10B,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
10C,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
10D,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
10E,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
10F,ECONOMY,true,2025-10-15 04:48:44,TG129,2025-10-15 05:48:44
1A,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
1B,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
1C,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
1D,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
1E,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
1F,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
2A,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
2B,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
2C,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
2D,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
2E,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
2F,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
3A,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
3B,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
3C,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
3D,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
3E,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
3F,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
4A,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
4B,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
4C,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
4D,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
4E,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
4F,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
5A,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
5B,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
5C,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
5D,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
5E,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
5F,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
6A,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
6B,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
6C,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
6D,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
6E,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
6F,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
7A,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
7B,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
7C,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
7D,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
7E,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
7F,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
8A,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
8B,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
8C,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
8D,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
8E,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
8F,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
9A,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
9B,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
9C,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
9D,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
9E,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
9F,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
10A,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
10B,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
10C,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
10D,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
10E,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
10F,ECONOMY,true,2025-10-20 04:48:44,TG130,2025-10-20 05:48:44
1A,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
1B,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
1C,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
1D,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
1E,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
1F,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
2A,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
2B,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
2C,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
2D,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
2E,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
2F,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
3A,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
3B,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
3C,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
3D,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
3E,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
3F,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
4A,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
4B,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
4C,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
4D,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
4E,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
4F,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
5A,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
5B,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
5C,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
5D,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
5E,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
5F,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
6A,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
6B,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
6C,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
6D,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
6E,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
6F,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
7A,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
7B,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
7C,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
7D,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
7E,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
7F,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
8A,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
8B,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
8C,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
8D,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
8E,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
8F,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
9A,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
9B,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
9C,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
9D,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
9E,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
9F,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
10A,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
10B,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
10C,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
10D,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
10E,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
10F,ECONOMY,true,2025-11-03 08:57:42,TG131,2025-11-03 10:57:42
1A,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
1B,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
1C,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
1D,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
1E,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
1F,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
2A,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
2B,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
2C,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
2D,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
2E,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
2F,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
3A,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
3B,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
3C,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
3D,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
3E,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
3F,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
4A,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
4B,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
4C,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
4D,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
4E,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
4F,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
5A,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
5B,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
5C,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
5D,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
5E,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
5F,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
6A,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
6B,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
6C,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
6D,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
6E,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
6F,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
7A,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
7B,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
7C,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
7D,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
7E,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
7F,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
8A,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
8B,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
8C,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
8D,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
8E,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
8F,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
9A,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
9B,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
9C,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
9D,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
9E,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
9F,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
10A,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
10B,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
10C,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
10D,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
10E,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
10F,ECONOMY,true,2025-11-08 08:57:42,TG132,2025-11-08 09:57:42
1A,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
1B,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
1C,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
1D,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
1E,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
1F,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
2A,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
2B,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
2C,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
2D,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
2E,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
2F,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
3A,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
3B,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
3C,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
3D,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
3E,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
3F,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
4A,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
4B,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
4C,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
4D,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
4E,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
4F,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
5A,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
5B,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
5C,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
5D,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
5E,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
5F,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
6A,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
6B,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
6C,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
6D,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
6E,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
6F,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
7A,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
7B,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
7C,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
7D,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
7E,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
7F,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
8A,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
8B,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
8C,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
8D,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
8E,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
8F,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
9A,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
9B,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
9C,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
9D,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
9E,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
9F,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
10A,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
10B,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
10C,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
10D,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
10E,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
10F,ECONOMY,true,2025-10-11 16:44:18,TG133,2025-10-11 18:44:18
1A,ECONOMY,true,2025-10-16 16:44:18,TG134,2025-10-16 17:44:18
